title,viewCount,publishedAt,duration
【APEX】プラチナの世界で今日も戦う。　#シャルのひつじ【島村シャルロット / ハニスト】,4237,2021-01-10T08:09:23Z,PT2H48M6S
【おうちで遊ぼう】【作業配信】伝説の作ってシャルシャル。「ドールハウスを作ろう」　#シャルのひつじ【島村シャルロット / ハニスト】,7160,2021-01-09T18:48:00Z,PT4H29M10S
【天穂のサクナヒメ】今年の米作り開始じゃー！！　11年目。　#シャルのひつじ【島村シャルロット / ハニスト】,3124,2021-01-09T09:36:37Z,PT4H12M10S
【Minecraft】まだまだ！新しい土地の開拓！！　シャルクラ＃236【島村シャルロット / ハニスト】,5900,2021-01-07T17:55:13Z,PT3H35M50S
【Minecraft】島村建設株式会社の仕事はもう始まっている！！　シャルクラ＃235【島村シャルロット / ハニスト】,3688,2021-01-05T16:45:16Z,PT2H32M42S
【Minecraft】島村建設株式会社一同で西園寺に初詣に行こう！！　シャルクラ＃234【島村シャルロット / ハニスト】,5426,2021-01-03T06:22:52Z,PT3H7M11S
【寝落ちのお供】いつもよりゆったり作業配信。　#シャルのひつじ【島村シャルロット / ハニスト】,6420,2021-01-02T17:22:50Z,PT3H8M20S
【APEX】ガチャに初課金！当たるのか！？　#シャルのひつじ【島村シャルロット / ハニスト】,5683,2021-01-02T09:38:02Z,PT4H13M50S
【2021年一発目】お米のおせちで新年のご挨拶。　#シャルのひつじ【島村シャルロット / ハニスト】,7745,2021-01-01T07:28:50Z,PT2H13M39S
【Minecraft】今年最後はシャルクラ！年末の駆け込み大掃除！！　シャルクラ＃233【島村シャルロット / ハニスト】,4677,2020-12-31T13:37:17Z,PT3H21M
【Minecraft】共同生活7日目　2020年最後のマインクラフト！　＃シャルドラ【島村シャルロット / ハニスト】,6476,2020-12-30T17:47:02Z,PT3H25M30S
【Minecraft】９体目の銅像を作り！！　シャルクラ＃232【島村シャルロット / ハニスト】,3202,2020-12-29T17:01:57Z,PT2H43M25S
【天穂のサクナヒメ】今年最後はどう終わるのか！？10年目！　#シャルのひつじ【島村シャルロット / ハニスト】,3072,2020-12-28T15:10:02Z,PT2H49M39S
【寝落ちのお供】夜中の作業配信。　#シャルのひつじ【島村シャルロット / ハニスト】,5257,2020-12-27T17:40:13Z,PT2H15M21S
【天穂のサクナヒメ】終盤戦にさしかかったと思われる９年目！　#シャルのひつじ【島村シャルロット / ハニスト】,4553,2020-12-27T10:36:17Z,PT3H58M5S
【APEX】楽しくランクで、目指すはプラチナ！！　#シャルのひつじ【島村シャルロット / ハニスト】,4305,2020-12-26T09:55:28Z,PT4H29M35S
【#ハニストコラボ】ハニストクリスマスパーティー！！【島村シャルロット / ハニスト】,13914,2020-12-25T12:41:11Z,PT1H30M34S
【Minecraft】【雑談】ツリーの飾り付け＆実の姉からのプレゼント開封＆パーティー！　シャルクラ＃231【島村シャルロット / ハニスト】,4228,2020-12-24T16:22:17Z,PT2H6M55S
